hd,ra,dec,flamsteed,bayer,const,propername,mag
146759,244.3262,16.4292,,,,,8.92
146830,244.3296,27.6448,,,,,7.63
146760,244.4038,7.7339,,,,,7.61
146739,244.4040,7.0140,,,,,8.29
146740,244.4307,1.4967,,,,,6.5
146790,244.4533,10.2848,,,,,8.0
146872,244.4653,17.7770,,,,,8.36
146815,244.5050,6.0786,,,,,7.28
146873,244.5085,15.5257,,,,,8.57
146874,244.5202,13.0523,,,,,8.39
146991,244.5922,21.0481,,,,,8.2
146961,244.6212,15.5416,,,,,8.71
146930,244.6433,7.2605,,,,,7.78
146947,244.6449,8.6218,,,,,9.21
147056,244.6779,23.8035,,,,,8.72
147006,244.6852,16.6150,,,,,8.18
147057,244.7861,12.7302,,,,,8.55
147058,244.7954,12.5566,,,,,8.59
147096,244.8186,16.4267,,,,,8.97
147062,244.8579,5.5381,,,,,7.59
147217,244.8998,26.0171,,,,,8.64
147114,244.9349,2.9012,,,,,8.62
147204,244.9382,19.8335,,,,,7.49
147251,244.9567,26.7772,,,,,9.02
147116,244.9604,1.4963,,,,,8.74
147266,245.0178,21.1326,,,,,6.04
147308,245.0384,27.3333,,,,,7.79
147189,245.0465,5.7174,,,,,8.77
147252,245.1099,11.9381,,,,,8.11
147368,245.1525,25.8869,,,,,8.11
147367,245.1533,26.1048,,,,,8.68
147293,245.2729,0.6278,,,,,7.96
147467,245.2792,28.5035,,,,,9.26
147430,245.2946,22.2398,,,,,6.91
147442,245.3114,22.9885,,,,,7.92
147487,245.3150,27.3756,,,,,8.57
147443,245.3290,20.0766,,,,,8.73
147527,245.3439,28.9954,,,,,9.25
147369,245.3472,6.6653,,,,,8.08
147353,245.3516,5.0840,,,,,9.74
147396,245.3526,9.3450,,,,,9.42
147370,245.3953,0.0768,,,,,6.85
147507,245.4230,21.6540,,,,,8.32
147410,245.4255,5.8074,,,,,7.64
147444,245.4537,7.1748,,,,,9.83
147397,245.4593,0.5624,,,,,8.34
147546,245.4666,21.8122,,,,,7.09
147508,245.4772,13.4553,,,,,7.39
147446,245.4832,6.5464,,,,,9.26
147588,245.4929,22.5401,,,,,8.56
147528,245.5294,12.2146,,,,,8.18
147529,245.5452,11.3298,,,,,9.17
147470,245.5538,0.4982,,,,,7.7
147510,245.5627,2.8754,,,,,7.24
147548,245.5664,8.9389,,,,,8.15
147665,245.5715,24.7421,,,,,8.78
147531,245.5804,3.0850,,,,,7.32
147573,245.6001,9.9083,,,,,8.22
147589,245.6019,8.9867,,,,,8.54
147697,245.6596,21.7567,,,,,7.94
147768,245.6725,28.4617,,,,,8.79
147717,245.7206,17.4033,,,,,8.38
147641,245.7565,4.5903,,,,,8.99
147769,245.7691,19.5060,,,,,7.39
147735,245.7739,13.8398,,,,,7.95
147750,245.7753,17.4688,,,,,8.44
147679,245.7904,4.0884,,,,,8.98
147751,245.8430,10.0048,,,,,8.6
147770,245.8437,13.2761,,,,,8.85
147719,245.8525,1.5474,,,,,8.67
147737,245.8812,2.2146,,,,,8.91
147866,245.8987,21.0575,,,,,8.08
147836,245.9466,11.5910,,,,,7.76
147867,245.9694,16.1010,,,,,8.48
147980,245.9819,28.3840,,,,,7.48
147981,245.9893,27.3391,,,,,8.89
147868,245.9998,12.8660,,,,,8.97
147952,246.0024,19.6346,,,,,7.84
148005,246.0040,29.6160,,,,,7.86
147886,246.0345,11.4248,,,,,7.67
147927,246.0378,16.1561,,,,,8.51
147887,246.0471,7.4592,,,,,7.99
147953,246.0557,17.3707,,,,,9.13
147928,246.1006,10.2543,,,,,6.93
147905,246.1113,5.5327,,,,,8.57
148006,246.1374,17.6465,,,,,9.12
148019,246.1737,14.7445,,,,,8.45
148052,246.1884,22.3830,,,,,7.59
148097,246.1903,27.7541,,,,,8.57
147996,246.1995,8.6587,,,,,8.37
148163,246.2708,29.2511,,,,,8.91
148127,246.2781,24.0566,,,,,7.76
148128,246.3160,19.2397,,,,,7.0
148035,246.3302,1.2187,,,,,8.7
148147,246.3621,17.3029,,,,,7.98
148205,246.3891,25.2222,,,,,8.44
148227,246.4080,24.5573,,,,,8.88
148148,246.4196,9.3706,,,,,6.73
148149,246.4316,8.6966,,,,,8.9
148164,246.4356,11.9191,,,,,8.23
148206,246.4478,18.8925,,,,,8.31
148129,246.4617,5.7019,,,,,8.49
148265,246.4795,26.1409,,,,,9.67
148241,246.5415,14.2956,,,,,8.41
148228,246.5474,11.4075,,,,,6.11
148229,246.5523,8.5128,,,,,7.05
148295,246.5746,23.0647,,,,,7.88
148207,246.5883,2.5078,,,,,6.66
148286,246.6044,15.0943,,,,,7.29
148316,246.6261,18.4104,,,,,8.34
148254,246.6630,5.3340,,,,,7.82
148317,246.6634,15.9726,,,,,6.7
148297,246.6717,9.2729,,,,,6.66
148296,246.6803,10.9905,,,,,6.68
148347,246.7062,16.1717,,,,,7.39
148287,246.7086,2.3479,,,,,6.06
148406,246.7674,19.3681,,,,,9.47
148415,246.8010,18.9941,,,,,8.38
148466,246.8275,26.8859,,,,,9.28
148453,246.8569,21.2242,,,,,7.99
148390,246.8845,2.8706,,,,,6.35
148493,246.9325,20.8434,,,,,8.39
148492,246.9439,20.8953,,,,,8.24
148425,246.9681,2.3095,,,,,8.42
148529,246.9748,21.6529,,,,,8.02
148554,246.9777,25.9844,,,,,6.88
148467,246.9871,7.3054,,,,,8.83
148555,246.9884,25.1937,,,,,8.18
148494,247.0062,15.7366,,,,,8.09
148618,247.0825,25.5154,,,,,8.97
148556,247.1007,15.4313,,,,,7.33
148667,247.1326,29.0757,,,,,7.24
148513,247.1416,0.6650,,,,,5.41
148512,247.1429,1.5869,,,,,6.93
148530,247.1498,3.2530,,,,,8.81
148602,247.1520,16.7565,,,,,9.15
148619,247.1579,19.0186,,,,,7.25
148531,247.1763,0.0549,,,,,6.46
148621,247.1900,13.6125,,,,,7.55
148591,247.2034,8.4011,,,,,7.7
148572,247.2073,4.0366,,,,,9.27
148571,247.2111,4.7935,,,,,8.58
148653,247.2195,18.4141,,,,,6.98
148682,247.2438,22.8949,,,,,7.5
148622,247.2641,7.5840,,,,,8.75
148683,247.3544,10.5920,,,,,7.6
148668,247.3944,4.5760,,,,,7.72
148684,247.4274,2.3341,,,,,8.03
148710,247.4446,7.7489,,,,,6.85
148711,247.4630,5.9708,,,,,6.9
148765,247.4766,14.2693,,,,,8.65
148869,247.4943,28.5392,,,,,9.03
148832,247.5422,15.1283,,,,,7.47
148816,247.6186,4.1782,,,,,7.27
148897,247.6398,20.4792,,,,,5.24
148929,247.6715,19.9279,,,,,8.68
148911,247.6716,18.6341,,,,,7.93
148996,247.7247,26.0478,,,,,8.76
148997,247.7460,23.9857,,,,,8.59
149009,247.8060,22.1955,,,,,5.76
148930,247.8176,6.8919,,,,,8.04
149010,247.8260,19.2866,,,,,8.72
148912,247.8382,1.3088,,,,,6.79
148966,247.8438,7.6505,,,,,9.27
149012,247.8463,16.4197,,,,,7.54
149011,247.8519,17.4999,,,,,8.28
149067,247.8538,25.8415,,,,,7.97
149027,247.8712,17.2073,,,,,9.6
148979,247.8776,8.2941,,,,,6.97
149086,247.8855,26.4334,,,,,8.9
148998,247.8933,8.2995,,,,,8.26
149028,247.9045,12.4215,,,,,8.52
148980,247.9106,5.4337,,,,,7.5
149132,247.9168,29.6056,,,,,8.01
149142,247.9763,26.0319,,,,,7.73
