hd,ra,dec,flamsteed,bayer,const,propername,mag
167188,274.8331,-67.3282,,,,,8.11
168005,274.8429,-36.7807,,,,,9.7
167952,274.8468,-39.6767,,,,,8.36
167447,274.8612,-61.8054,,,,,8.86
167760,274.8830,-52.4605,,,,,9.47
167825,274.8918,-49.3471,,,,,7.36
167983,274.9118,-41.8222,,,,,10.18
167425,274.9171,-63.8866,,,,,6.17
167954,274.9221,-45.6992,,,,,6.84
167935,274.9269,-46.4736,,,,,8.56
167325,274.9477,-66.6551,,,,,7.29
167986,274.9695,-46.4408,,,,,8.74
167985,274.9744,-46.2318,,,,,7.93
168123,274.9825,-37.6831,,,,,9.19
167889,274.9952,-51.2229,,,,,9.85
168029,275.0038,-43.9061,,,,,9.57
167956,275.0071,-48.7652,,,,,6.56
168170,275.0107,-35.8912,,,,,8.85
168124,275.0157,-40.7663,,,,,8.88
168212,275.0375,-34.7747,,,,,7.89
168060,275.0477,-45.9222,,,,,7.34
168236,275.0701,-35.4287,,,,,6.87
167917,275.0778,-53.0541,,,,,8.57
168062,275.0810,-47.3735,,,,,8.04
168237,275.0851,-36.4294,,,,,7.84
168032,275.0862,-48.5197,,,,,8.25
167852,275.0891,-56.2157,,,,,6.94
168310,275.1109,-31.3162,,,,,7.48
168253,275.1109,-36.2306,,,,,9.71
168214,275.1119,-40.2727,,,,,7.95
167937,275.1136,-54.0441,,,,,8.69
168311,275.1139,-32.8017,,,,,9.34
167936,275.1158,-53.7303,,,,,8.39
168147,275.1184,-44.0769,,,,,7.18
167853,275.1201,-56.7618,,,,,8.82
168033,275.1255,-49.9113,,,,,9.05
167806,275.1757,-59.8399,,,,,6.99
168399,275.1774,-30.1223,,,,,8.89
168256,275.1881,-41.3464,,,,,8.74
168215,275.1888,-43.4846,,,,,9.07
167918,275.1993,-56.9331,,,,,7.8
167736,275.2167,-62.9463,,,,,8.31
168357,275.2299,-37.4876,,,,,6.46
168400,275.2322,-33.3335,,,,,7.05
167761,275.2440,-63.2503,,,,,8.46
168375,275.2504,-36.6700,,,,,9.13
168287,275.2557,-43.7748,,,,,6.65
168358,275.2870,-39.5927,,,,,9.75
167854,275.2947,-62.1930,,,,,7.89
168402,275.2979,-38.6822,,,,,9.31
168218,275.2991,-49.1435,,,,,9.1
168403,275.3100,-39.0218,,,,,6.77
168493,275.3185,-30.9415,,,,,6.99
168495,275.3577,-34.7436,,,,,9.18
168509,275.3934,-33.5303,,,,,7.64
319280,275.3946,-31.9944,,,,,9.47
168220,275.4050,-54.1895,,,,,8.89
168219,275.4269,-53.5184,,,,,8.35
168240,275.4368,-53.7354,,,,,8.73
168558,275.4618,-35.0472,,,,,8.11
168424,275.4822,-47.7238,,,,,8.37
168128,275.4879,-58.8362,,,,,8.34
317466,275.5001,-30.2413,,,,,9.55
168360,275.5085,-51.4266,,,,,8.47
167991,275.5247,-63.3816,,,,,7.33
168474,275.5293,-46.0354,,,,,8.38
168292,275.5411,-55.5642,,,,,8.04
168592,275.5774,-38.6569,,,,,5.09
168591,275.5777,-38.5454,,,,,7.7
168560,275.5912,-42.9344,,,,,8.1
168684,275.6029,-32.2143,,,,,8.48
168318,275.6056,-57.4943,,,,,9.1
167960,275.6262,-66.1049,,,,,8.98
168634,275.6968,-42.6013,,,,,7.98
168547,275.7192,-50.8811,,,,,8.58
168733,275.7211,-36.6696,,,,,5.33
168263,275.7631,-62.5877,,,,,8.55
168338,275.7686,-60.7492,,,,,6.8
168176,275.7696,-64.3782,,,,,8.39
168476,275.8111,-56.6289,,,,,9.3
168651,275.8204,-48.3608,,,,,7.39
168735,275.8212,-43.2289,,,,,9.68
168563,275.8244,-53.4267,,,,,8.53
168755,275.8293,-42.7797,,,,,8.01
168769,275.8318,-39.5200,,,,,9.34
168838,275.8701,-36.2380,,,,,5.52
168786,275.8750,-42.3230,,,,,7.07
168819,275.8879,-39.5727,,,,,8.77
168595,275.9158,-54.8183,,,,,8.47
