hd,ra,dec,flamsteed,bayer,const,propername,mag
15051,35.8496,-56.8132,,,,,7.8
15060,35.8980,-55.6168,,,,,7.02
15050,35.9109,-54.5431,,,,,8.46
15194,35.9750,-65.3359,,,,,7.87
15160,35.9881,-61.7685,,,,,8.35
15049,35.9989,-47.9181,,,,,7.81
15075,36.0102,-51.7690,,,,,9.41
15088,36.0138,-54.3612,,,,,7.73
15087,36.0155,-52.8105,,,,,8.1
15111,36.0644,-54.0579,,,,,8.74
15018,36.0665,-36.9077,,,,,8.82
15236,36.0863,-64.9045,,,,,9.69
15074,36.0915,-44.3278,,,,,8.4
15048,36.1088,-37.3614,,,,,6.93
15222,36.1162,-63.7277,,,,,7.67
15099,36.1321,-45.1417,,,,,8.08
15064,36.1410,-40.8405,,,,,6.17
15063,36.1658,-34.7782,,,,,8.99
15062,36.1941,-33.4911,,,,,9.12
15234,36.2049,-61.4605,,,,,8.15
15122,36.2216,-42.1594,,,,,7.47
15098,36.2441,-35.8838,,,,,8.07
15193,36.2449,-54.2311,,,,,8.49
15109,36.2724,-34.5695,,,,,9.03
15206,36.3523,-49.2525,,,,,8.88
15221,36.3555,-51.0323,,,,,9.58
15379,36.3603,-66.4940,,,,,6.39
15205,36.3651,-48.4911,,,,,8.56
15157,36.3668,-34.0520,,,,,7.88
15415,36.3735,-67.7687,,,,,7.86
15291,36.3906,-58.1795,,,,,9.35
15173,36.4045,-33.1779,,,,,8.6
15156,36.4052,-31.7984,,,,,8.87
15182,36.4385,-37.2956,,,,,8.55
15363,36.4429,-63.1940,,,,,9.17
15279,36.4671,-52.9645,,,,,8.36
15414,36.5520,-62.9182,,,,,7.92
15232,36.5695,-34.7010,,,,,9.37
15508,36.5972,-68.6353,,,,,7.67
15313,36.6260,-46.4867,,,,,9.43
15355,36.6299,-53.3158,,,,,8.44
15362,36.6582,-51.7042,,,,,7.49
15310,36.6806,-39.5869,,,,,8.45
15395,36.6864,-54.5430,,,,,9.43
15339,36.6887,-45.9999,,,,,7.14
15322,36.6934,-41.3669,,,,,8.13
15309,36.7297,-36.2518,,,,,9.1
15639,36.7708,-69.9078,,,,,9.08
15459,36.8009,-57.4149,,,,,9.26
15615,36.9262,-64.7782,,,,,9.37
15394,36.9264,-33.8966,,,,,7.59
15433,36.9320,-45.0477,,,,,7.88
15428,36.9431,-41.1815,,,,,9.1
15701,36.9452,-69.5240,,,,,7.17
15578,36.9452,-61.9846,,,,,8.39
15402,36.9523,-36.6934,,,,,8.61
15403,36.9571,-37.0125,,,,,9.62
15662,36.9735,-67.1645,,,,,8.61
15546,36.9890,-58.1395,,,,,7.45
15412,36.9970,-30.4411,,,,,7.61
15646,37.0182,-64.2998,,,,,6.35
15577,37.0240,-57.6512,,,,,8.9
15653,37.0319,-65.5630,,,,,7.06
15520,37.0448,-50.3027,,,,,6.96
15482,37.0462,-46.1134,,,,,9.75
15481,37.0598,-42.4250,,,,,8.21
15447,37.0674,-36.3408,,,,,7.19
15545,37.0762,-52.3508,,,,,9.03
15638,37.0793,-61.3054,,,,,8.88
15507,37.1202,-45.0229,,,,,8.66
15614,37.1263,-56.7941,,,,,9.17
15480,37.1455,-32.9291,,,,,9.13
15471,37.1477,-31.1024,,,,,6.11
15591,37.1707,-51.3038,,,,,9.01
15628,37.1718,-56.4363,,,,,8.51
15519,37.1799,-38.9604,,,,,8.92
15478,37.1829,-31.2272,,,,,9.25
15567,37.2104,-44.1154,,,,,8.68
15613,37.2187,-52.4798,,,,,9.52
15544,37.2204,-40.4353,,,,,8.02
15518,37.2354,-35.6860,,,,,9.43
15775,37.2409,-66.7682,,,,,8.72
15590,37.2998,-42.0754,,,,,7.98
15637,37.3022,-49.5188,,,,,9.79
15742,37.3111,-60.9137,,,,,8.26
15645,37.3271,-49.9066,,,,,9.11
15576,37.3407,-35.9416,,,,,7.76
15589,37.3606,-36.1497,,,,,8.95
15612,37.3754,-41.3637,,,,,9.47
15828,37.4238,-65.9496,,,,,9.62
15644,37.4356,-41.8579,,,,,8.89
15710,37.4730,-50.7329,,,,,8.45
15900,37.4752,-68.6108,,,,,7.81
15709,37.4969,-48.8132,,,,,8.56
15811,37.5340,-60.3315,,,,,9.3
15700,37.5400,-43.2449,,,,,9.17
15751,37.5587,-49.9284,,,,,9.18
15679,37.5624,-33.1082,,,,,8.01
15793,37.5648,-57.8094,,,,,6.76
15678,37.5928,-30.3521,,,,,8.03
