hd,ra,dec,flamsteed,bayer,const,propername,mag
10407,25.5247,29.5061,1,,Tri,,7.53
10537,25.5358,-32.3270,,π,Scl,,5.25
10221,25.5853,68.0430,43,,Cas,,5.57
10476,25.6241,20.2685,107,,Psc,,5.24
10550,25.6813,-3.6902,,,,,4.98
10250,25.7324,70.6225,42,,Cas,,5.18
10425,25.8323,60.5513,44,,Cas,,5.78
10516,25.9151,50.6887,,φ,Per,,4.01
10700,26.0172,-15.9375,,τ,Cet,,3.49
10697,26.2326,20.0831,109,,Psc,,6.27
10761,26.3485,9.1577,,ο,Psc,,4.26
10830,26.4114,-25.0526,,ε,Scl,,5.29
11604,26.9444,-80.1763,,τ²,Hyi,,6.05
10982,27.0456,16.9556,4,,Ari,,5.86
11171,27.3963,-10.6864,,χ,Cet,,4.66
11154,27.5357,22.2753,1,,Ari,,5.83
11353,27.8651,-10.3350,,ζ,Cet,,3.74
11241,27.9971,55.1474,1,,Per,,5.53
11291,28.0390,50.7928,2,,Per,,5.7
11733,28.1448,-67.9445,,η¹,Hyi,,6.77
11443,28.2704,29.5788,,α,Tri,,3.42
11428,28.3223,40.7298,55,,And,,5.42
11502,28.3825,19.2939,,γ²,Ari,,3.88
11559,28.3890,3.1875,,ξ,Psc,,4.61
11695,28.4115,-46.3027,,ψ,Phe,,4.39
