hd,ra,dec,flamsteed,bayer,const,propername,mag
17690,42.5847,0.9639,,,,,7.64
17677,42.5943,2.4436,,,,,8.62
17632,42.6084,23.6776,,,,,8.44
17662,42.6257,11.8701,,,,,8.46
17649,42.6414,22.1139,,,,,8.56
17660,42.6537,15.7099,,,,,8.87
17659,42.6775,19.1605,,,,,6.63
17675,42.7235,23.7412,,,,,7.76
17726,42.7238,3.8170,,,,,9.03
17761,42.8036,8.2891,,,,,8.54
17762,42.8062,4.4404,,,,,8.67
17791,42.8349,2.1728,,,,,7.12
17779,42.8367,3.0568,,,,,7.4
17778,42.8712,13.4933,,,,,8.89
17806,42.8728,0.0864,,,,,7.7
17796,42.8983,7.5500,,,,,8.44
17768,42.9187,19.3100,,,,,8.36
17760,42.9614,27.2739,,,,,7.91
17795,42.9682,16.4977,,,,,8.13
17789,42.9802,23.1461,,,,,9.12
17821,42.9911,11.3066,,,,,8.38
17820,42.9931,11.3700,,,,,8.38
17803,43.0520,25.1983,,,,,8.99
17872,43.0631,1.9289,,,,,9.2
17907,43.1652,6.4748,,,,,7.11
17870,43.1954,20.1250,,,,,8.86
17912,43.2121,8.6103,,,,,8.7
17851,43.2157,28.0766,,,,,8.7
17868,43.2657,29.4609,,,,,8.6
17918,43.2987,16.4835,,,,,6.3
18012,43.4093,1.9693,,,,,6.74
17973,43.4103,14.6703,,,,,7.54
18011,43.4374,5.1094,,,,,9.2
17986,43.4426,9.3358,,,,,6.54
18010,43.4875,14.2189,,,,,7.64
17996,43.4976,16.0204,,,,,7.58
18060,43.5523,5.0483,,,,,7.63
18044,43.5634,13.3310,,,,,8.74
18019,43.5732,20.5658,,,,,7.12
18043,43.5748,15.4955,,,,,8.57
18052,43.5869,11.3095,,,,,8.38
18059,43.5874,7.6802,,,,,7.44
18058,43.6046,9.7728,,,,,9.6
18029,43.6147,23.8472,,,,,9.24
18028,43.6254,24.6325,,,,,8.79
18067,43.6566,12.9392,,,,,8.52
18066,43.7077,20.3731,,,,,6.96
18130,43.7558,11.4914,,,,,9.08
18106,43.7704,21.5951,,,,,8.66
18162,43.7840,3.4869,,,,,6.91
18175,43.8084,0.4368,,,,,7.04
18144,43.8225,16.3092,,,,,7.41
18174,43.8261,8.1377,,,,,9.13
18105,43.8327,26.9408,,,,,8.12
18104,43.8417,27.7224,,,,,6.84
18173,43.8467,10.4573,,,,,7.77
18129,43.8560,28.1457,,,,,8.38
18204,43.8671,1.3557,,,,,8.46
18216,43.8815,2.0183,,,,,6.6
18203,43.8839,6.3070,,,,,9.18
18215,43.9093,5.4962,,,,,9.65
18143,43.9127,26.8732,,,,,7.52
18192,43.9178,14.7067,,,,,7.82
18214,43.9383,7.2811,,,,,9.1
18172,43.9716,28.2574,,,,,8.09
18258,44.0174,6.1750,,,,,7.28
18189,44.0199,26.0907,,,,,8.02
18257,44.0499,13.9130,,,,,9.03
18262,44.0574,8.3816,,,,,5.97
18286,44.0577,0.5223,,,,,8.74
18271,44.0586,4.0484,,,,,7.7
18202,44.0665,29.1641,,,,,6.55
18270,44.0729,5.9987,,,,,9.0
18284,44.1234,10.1259,,,,,8.73
18283,44.1919,21.4281,,,,,8.77
18330,44.2526,10.1620,,,,,7.9
18309,44.2564,17.2395,,,,,8.74
18345,44.2691,4.5010,,,,,6.15
18344,44.2721,7.6534,,,,,8.8
18359,44.2900,3.6787,,,,,7.59
18369,44.2931,0.4478,,,,,6.63
18368,44.3123,1.8873,,,,,7.56
18357,44.3694,16.2937,,,,,6.9
18395,44.3713,7.7780,,,,,8.95
18328,44.3946,29.7095,,,,,8.91
18406,44.4489,14.0700,,,,,9.27
18419,44.4522,7.0194,,,,,9.06
18405,44.4784,17.8134,,,,,7.03
18432,44.5641,15.9932,,,,,8.46
18442,44.6500,24.1338,,,,,7.41
18509,44.6557,2.1206,,,,,7.55
18461,44.6612,17.6769,,,,,8.59
18477,44.6625,15.1545,,,,,8.96
18495,44.6901,13.6044,,,,,7.27
18475,44.7160,22.0045,,,,,8.23
18450,44.7185,26.7741,,,,,8.21
18484,44.7211,21.6177,,,,,6.69
18485,44.7272,19.5761,,,,,8.28
18508,44.7933,19.9898,,,,,7.34
18507,44.8144,25.4659,,,,,9.11
18571,44.8198,1.2446,,,,,8.64
18556,44.8233,10.2103,,,,,7.88
18570,44.8436,6.6521,,,,,7.25
18582,44.8578,1.6512,,,,,7.81
18581,44.8779,6.3397,,,,,9.33
18597,44.8897,3.5176,,,,,8.74
18596,44.9196,9.6354,,,,,8.48
18595,44.9599,11.9778,,,,,9.44
18616,44.9624,7.5267,,,,,8.95
18561,44.9920,26.8886,,,,,8.47
18632,45.0117,7.7498,,,,,7.97
18627,45.0215,10.6560,,,,,7.51
18667,45.0342,0.2354,,,,,8.34
18594,45.0457,25.2458,,,,,8.48
18682,45.0727,0.9704,,,,,7.8
18702,45.1504,5.9861,,,,,8.11
18643,45.1516,22.8290,,,,,7.13
18700,45.1839,10.8704,,,,,5.93
18698,45.1920,12.9848,,,,,8.53
18718,45.2046,10.2443,,,,,7.69
18717,45.2228,15.0312,,,,,7.31
18747,45.2408,5.2879,,,,,8.16
18731,45.2956,19.4028,,,,,8.44
18752,45.3221,14.9822,,,,,7.78
18774,45.3445,6.2491,,,,,8.82
18789,45.3564,1.1562,,,,,7.38
18737,45.3669,25.1265,,,,,7.99
18806,45.4082,2.1683,,,,,9.1
18773,45.4192,16.3154,,,,,8.58
18783,45.4608,16.5180,,,,,8.24
18826,45.4636,3.1380,,,,,8.17
18832,45.4679,5.3362,,,,,6.24
18813,45.4847,13.2393,,,,,9.37
18804,45.5566,23.4277,,,,,8.51
